gene_id	gene_biotype	gene_name
ENSMUSG00000003863	protein_coding	Ppfia3
ENSMUSG00000091510	antisense	Mtag2
ENSMUSG00000003872	protein_coding	Lin7b
ENSMUSG00000110070	lincRNA	Gm45619
ENSMUSG00000063511	protein_coding	Snrnp70
ENSMUSG00000038201	protein_coding	Kcna7
ENSMUSG00000074121	protein_coding	Ntf5
ENSMUSG00000100916	protein_coding	Lhb
ENSMUSG00000003868	protein_coding	Ruvbl2
ENSMUSG00000003865	protein_coding	Gys1
ENSMUSG00000050708	protein_coding	Ftl1
ENSMUSG00000003873	protein_coding	Bax
ENSMUSG00000109926	protein_coding	Gm45808
ENSMUSG00000011382	protein_coding	Dhdh
ENSMUSG00000023467	protein_coding	Tulp2
ENSMUSG00000030824	protein_coding	Nucb1
ENSMUSG00000040435	protein_coding	Ppp1r15a
ENSMUSG00000040428	protein_coding	Plekha4
ENSMUSG00000110144	antisense	Gm45564
ENSMUSG00000030825	protein_coding	Hsd17b14
ENSMUSG00000109644	antisense	0610005C13Rik
ENSMUSG00000030826	protein_coding	Bcat2
ENSMUSG00000109632	lincRNA	Gm31479
ENSMUSG00000030827	protein_coding	Fgf21
ENSMUSG00000008461	protein_coding	Fut1
ENSMUSG00000064158	protein_coding	Izumo1
ENSMUSG00000044562	protein_coding	Rasip1
ENSMUSG00000109998	antisense	Gm45437
ENSMUSG00000110357	antisense	A030001D20Rik
ENSMUSG00000042918	protein_coding	Mamstr
ENSMUSG00000055978	protein_coding	Fut2
ENSMUSG00000040364	protein_coding	Sec1
ENSMUSG00000070564	protein_coding	Ntn5
ENSMUSG00000003273	protein_coding	Car11
ENSMUSG00000059824	protein_coding	Dbp
ENSMUSG00000057342	protein_coding	Sphk2
ENSMUSG00000059070	protein_coding	Rpl18
ENSMUSG00000054161	protein_coding	Fam83e
ENSMUSG00000070563	protein_coding	Spaca4
ENSMUSG00000003271	protein_coding	Sult2b1
ENSMUSG00000109602	antisense	Gm31597
ENSMUSG00000062044	protein_coding	Lmtk3
ENSMUSG00000003269	protein_coding	Cyth2
ENSMUSG00000058743	protein_coding	Kcnj14
ENSMUSG00000053801	protein_coding	Grwd1
ENSMUSG00000110020	antisense	Gm45441
ENSMUSG00000002771	protein_coding	Grin2d
ENSMUSG00000002778	protein_coding	Kdelr1
ENSMUSG00000040231	protein_coding	Syngr4
ENSMUSG00000002781	protein_coding	Tmem143
ENSMUSG00000040212	protein_coding	Emp3
ENSMUSG00000110208	antisense	Gm45442
ENSMUSG00000040189	protein_coding	Ccdc114
ENSMUSG00000030834	protein_coding	Abcc6
ENSMUSG00000030835	protein_coding	Nomo1
ENSMUSG00000096146	protein_coding	Kcnj11
ENSMUSG00000040136	protein_coding	Abcc8
ENSMUSG00000110240	antisense	Gm45486
ENSMUSG00000030838	protein_coding	Ush1c
ENSMUSG00000009487	protein_coding	Otog
ENSMUSG00000109962	lincRNA	1700025L06Rik
ENSMUSG00000009471	protein_coding	Myod1
ENSMUSG00000058975	protein_coding	Kcnc1
ENSMUSG00000030839	protein_coding	Sergef
ENSMUSG00000087492	antisense	Gm15700
ENSMUSG00000040046	protein_coding	Tph1
ENSMUSG00000006763	protein_coding	Saal1
ENSMUSG00000040026	protein_coding	Saa3
ENSMUSG00000040017	protein_coding	Saa4
ENSMUSG00000074115	protein_coding	Saa1
ENSMUSG00000057465	protein_coding	Saa2
ENSMUSG00000014418	protein_coding	Hps5
ENSMUSG00000006599	protein_coding	Gtf2h1
ENSMUSG00000063229	protein_coding	Ldha
ENSMUSG00000030851	protein_coding	Ldhc
ENSMUSG00000014402	protein_coding	Tsg101
ENSMUSG00000043262	protein_coding	Uevld
ENSMUSG00000110001	lincRNA	C86187
ENSMUSG00000056509	protein_coding	Gm9999
ENSMUSG00000049516	protein_coding	Spty2d1
ENSMUSG00000109634	lincRNA	Gm45474
ENSMUSG00000010307	protein_coding	Tmem86a
ENSMUSG00000030854	protein_coding	Ptpn5
ENSMUSG00000109501	antisense	Gm14377
ENSMUSG00000109200	lincRNA	Gm44969
ENSMUSG00000052303	protein_coding	Mrgpra6
ENSMUSG00000074111	protein_coding	Mrgpra9
ENSMUSG00000050650	protein_coding	Mrgpra1
ENSMUSG00000093973	protein_coding	Mrgpra2a
ENSMUSG00000096719	protein_coding	Mrgpra2b
ENSMUSG00000078698	protein_coding	Mrgpra3
ENSMUSG00000067173	protein_coding	Mrgpra4
ENSMUSG00000070552	protein_coding	Mrgprx1
ENSMUSG00000070551	protein_coding	Mrgprb5
ENSMUSG00000070550	protein_coding	Mrgprb4
ENSMUSG00000050870	protein_coding	Mrgprb8
ENSMUSG00000070547	protein_coding	Mrgprb1
ENSMUSG00000074109	protein_coding	Mrgprx2
ENSMUSG00000050425	protein_coding	Mrgprb2
ENSMUSG00000070546	protein_coding	Mrgprb3
ENSMUSG00000109170	lincRNA	Gm45086
ENSMUSG00000030471	protein_coding	Zdhhc13
ENSMUSG00000030470	protein_coding	Csrp3
ENSMUSG00000046179	protein_coding	E2f8
ENSMUSG00000110093	lincRNA	Gm45282
ENSMUSG00000052512	protein_coding	Nav2
ENSMUSG00000109203	lincRNA	Gm32849
ENSMUSG00000108950	antisense	9130015G15Rik
ENSMUSG00000030507	protein_coding	Dbx1
ENSMUSG00000039745	protein_coding	Htatip2
ENSMUSG00000030505	protein_coding	Prmt3
ENSMUSG00000097864	lincRNA	Gm26856
ENSMUSG00000039728	protein_coding	Slc6a5
ENSMUSG00000055409	protein_coding	Nell1
ENSMUSG00000085265	antisense	Nell1os
ENSMUSG00000084234	protein_coding	4933405O20Rik
ENSMUSG00000055489	protein_coding	Ano5
ENSMUSG00000030500	protein_coding	Slc17a6
ENSMUSG00000102124	lincRNA	Gm29296
ENSMUSG00000092118	protein_coding	Fancf
ENSMUSG00000030498	protein_coding	Gas2
ENSMUSG00000074093	protein_coding	Svip
ENSMUSG00000094445	protein_coding	1700015G11Rik
ENSMUSG00000063297	protein_coding	Luzp2
ENSMUSG00000051504	protein_coding	Siglech
ENSMUSG00000033790	protein_coding	Tubgcp5
ENSMUSG00000030447	protein_coding	Cyfip1
ENSMUSG00000030452	protein_coding	Nipa2
ENSMUSG00000047037	protein_coding	Nipa1
ENSMUSG00000030451	protein_coding	Herc2
ENSMUSG00000030450	protein_coding	Oca2
ENSMUSG00000108773	antisense	Gm44506
ENSMUSG00000055026	protein_coding	Gabrg3
ENSMUSG00000055048	antisense	Gm9962
ENSMUSG00000055078	protein_coding	Gabra5
ENSMUSG00000033676	protein_coding	Gabrb3
ENSMUSG00000025324	protein_coding	Atp10a
ENSMUSG00000025326	protein_coding	Ube3a
ENSMUSG00000000948	protein_coding	Gm38393
ENSMUSG00000102252	protein_coding	Snrpn
ENSMUSG00000102627	protein_coding	Snurf
ENSMUSG00000109121	lincRNA	Gm44644
ENSMUSG00000108867	lincRNA	Gm44643
ENSMUSG00000068151	lincRNA	A230006K03Rik
ENSMUSG00000109006	lincRNA	B230209E15Rik
ENSMUSG00000109394	lincRNA	A230057D06Rik
ENSMUSG00000045813	lincRNA	Gm9801
ENSMUSG00000108986	lincRNA	Gm32061
ENSMUSG00000033585	protein_coding	Ndn
ENSMUSG00000056972	protein_coding	Magel2
ENSMUSG00000070527	protein_coding	Mkrn3
ENSMUSG00000070526	protein_coding	Peg12
ENSMUSG00000109344	protein_coding	A26c2
ENSMUSG00000030525	protein_coding	Chrna7
ENSMUSG00000097682	lincRNA	4930554H23Rik
ENSMUSG00000033510	protein_coding	Otud7a
ENSMUSG00000108421	lincRNA	Gm44718
ENSMUSG00000052040	protein_coding	Klf13
ENSMUSG00000095061	protein_coding	E030018B13Rik
ENSMUSG00000108313	lincRNA	Gm45052
ENSMUSG00000108393	lincRNA	Gm32633
ENSMUSG00000108469	lincRNA	Gm45054
ENSMUSG00000108620	lincRNA	Gm20670
ENSMUSG00000030523	protein_coding	Trpm1
ENSMUSG00000030522	protein_coding	Mtmr10
ENSMUSG00000092187	antisense	Gm20457
ENSMUSG00000033458	protein_coding	Fan1
ENSMUSG00000030521	protein_coding	Mphosph10
ENSMUSG00000033429	protein_coding	Mcee
ENSMUSG00000030519	protein_coding	Apba2
ENSMUSG00000030518	protein_coding	Fam189a1
ENSMUSG00000070520	protein_coding	Nsmce3
ENSMUSG00000108587	lincRNA	1810049I09Rik
ENSMUSG00000030516	protein_coding	Tjp1
ENSMUSG00000086662	lincRNA	BC046251
ENSMUSG00000030515	protein_coding	Tarsl2
ENSMUSG00000078681	protein_coding	Tm2d3
ENSMUSG00000100094	lincRNA	1810008I18Rik
ENSMUSG00000030513	protein_coding	Pcsk6
ENSMUSG00000108793	protein_coding	Gm45213
ENSMUSG00000030512	protein_coding	Snrpa1
ENSMUSG00000108777	lincRNA	Gm45081
ENSMUSG00000075701	protein_coding	Selenos
ENSMUSG00000097634	antisense	Gm26827
ENSMUSG00000032640	protein_coding	Chsy1
ENSMUSG00000015133	protein_coding	Lrrk1
ENSMUSG00000109119	antisense	Gm44752
ENSMUSG00000078677	protein_coding	Gm10974
ENSMUSG00000015134	protein_coding	Aldh1a3
ENSMUSG00000109114	lincRNA	Gm44753
ENSMUSG00000109039	lincRNA	Gm33570
ENSMUSG00000030509	protein_coding	Asb7
ENSMUSG00000053091	protein_coding	Lins1
ENSMUSG00000030510	protein_coding	Cers3
ENSMUSG00000058145	protein_coding	Adamts17
ENSMUSG00000097527	lincRNA	1700112J16Rik
ENSMUSG00000043831	protein_coding	Lysmd4
ENSMUSG00000030557	protein_coding	Mef2a
ENSMUSG00000109329	lincRNA	Gm33926
ENSMUSG00000030556	protein_coding	Lrrc28
ENSMUSG00000030555	protein_coding	Ttc23
ENSMUSG00000030554	protein_coding	Synm
ENSMUSG00000097697	lincRNA	4833412C05Rik
ENSMUSG00000109464	lincRNA	Gm34350
ENSMUSG00000109193	lincRNA	Gm39027
ENSMUSG00000005533	protein_coding	Igf1r
ENSMUSG00000030553	protein_coding	Pgpep1l
ENSMUSG00000086628	antisense	Gm16157
ENSMUSG00000074071	protein_coding	Fam169b
ENSMUSG00000086410	antisense	Gm16158
ENSMUSG00000109458	lincRNA	Gm44889
ENSMUSG00000108924	lincRNA	4933436H12Rik
ENSMUSG00000108828	lincRNA	Gm34549
ENSMUSG00000109298	lincRNA	Gm44886
ENSMUSG00000108876	lincRNA	Gm44692
ENSMUSG00000042659	protein_coding	Arrdc4
ENSMUSG00000109407	lincRNA	Gm34664
ENSMUSG00000109524	lincRNA	Gm44691
ENSMUSG00000110028	lincRNA	Gm34838
ENSMUSG00000109153	lincRNA	Gm38584
ENSMUSG00000108885	lincRNA	4930402F11Rik
ENSMUSG00000109097	lincRNA	Gm29683
ENSMUSG00000109280	lincRNA	Gm35325
ENSMUSG00000099387	lincRNA	Gm29327
ENSMUSG00000109361	lincRNA	Gm44946
ENSMUSG00000109364	lincRNA	Gm44948
ENSMUSG00000030551	protein_coding	Nr2f2
ENSMUSG00000101559	lincRNA	Gm28258
ENSMUSG00000108869	lincRNA	Gm44532
ENSMUSG00000109028	lincRNA	Gm35842
ENSMUSG00000108836	lincRNA	Gm44813
ENSMUSG00000109021	lincRNA	Gm44812
ENSMUSG00000109294	lincRNA	Gm44808
ENSMUSG00000109532	lincRNA	Gm42397
ENSMUSG00000109003	lincRNA	Gm36011
ENSMUSG00000109161	lincRNA	Gm39033
ENSMUSG00000100664	lincRNA	6030442E23Rik
ENSMUSG00000099853	lincRNA	Gm29328
ENSMUSG00000070511	protein_coding	Gm10295
ENSMUSG00000099558	lincRNA	Gm29295
ENSMUSG00000108978	lincRNA	Gm44689
ENSMUSG00000108669	lincRNA	4930441H08Rik
ENSMUSG00000108480	lincRNA	Gm36633
ENSMUSG00000108800	lincRNA	1700011C11Rik
ENSMUSG00000032776	protein_coding	Mctp2
ENSMUSG00000108427	antisense	Gm36696
ENSMUSG00000100138	lincRNA	Gm28745
ENSMUSG00000100670	lincRNA	Gm28744
ENSMUSG00000108329	lincRNA	Gm44725
ENSMUSG00000108383	lincRNA	Gm6567
ENSMUSG00000108345	lincRNA	4933435G04Rik
ENSMUSG00000101843	lincRNA	Gm28746
ENSMUSG00000108778	lincRNA	Gm20083
ENSMUSG00000108513	lincRNA	Gm30075
ENSMUSG00000108530	lincRNA	4930429H19Rik
ENSMUSG00000097756	antisense	A730056A06Rik
ENSMUSG00000070509	protein_coding	Rgma
ENSMUSG00000078671	protein_coding	Chd2
ENSMUSG00000108563	antisense	Gm44686
ENSMUSG00000108724	lincRNA	Gm44734
ENSMUSG00000108497	lincRNA	Gm44738
ENSMUSG00000108311	lincRNA	Gm44737
ENSMUSG00000108550	lincRNA	Gm44736
ENSMUSG00000108473	lincRNA	Gm44739
ENSMUSG00000078670	protein_coding	Fam174b
ENSMUSG00000074067	lincRNA	Gm10619
ENSMUSG00000108448	lincRNA	Gm21269
ENSMUSG00000025789	protein_coding	St8sia2
ENSMUSG00000108725	lincRNA	Gm45004
ENSMUSG00000025790	protein_coding	Slco3a1
ENSMUSG00000085161	antisense	Gm7580
ENSMUSG00000108468	lincRNA	Gm30459
ENSMUSG00000108652	lincRNA	0610006L08Rik
ENSMUSG00000108803	lincRNA	4930533N22Rik
ENSMUSG00000053025	protein_coding	Sv2b
ENSMUSG00000066406	protein_coding	Akap13
ENSMUSG00000097415	lincRNA	AU020206
ENSMUSG00000055652	protein_coding	Klhl25
ENSMUSG00000025754	protein_coding	Agbl1
ENSMUSG00000059146	protein_coding	Ntrk3
ENSMUSG00000108788	antisense	4921513I08Rik
ENSMUSG00000052629	antisense	Gm9885
ENSMUSG00000030612	protein_coding	Mrpl46
ENSMUSG00000030611	protein_coding	Mrps11
ENSMUSG00000108603	lincRNA	5330411O13Rik
ENSMUSG00000030610	protein_coding	Det1
ENSMUSG00000108791	lincRNA	1700011D18Rik
ENSMUSG00000108385	lincRNA	Gm44730
ENSMUSG00000030609	protein_coding	Aen
ENSMUSG00000039236	protein_coding	Isg20
ENSMUSG00000097441	antisense	Gm26633
ENSMUSG00000030607	protein_coding	Acan
ENSMUSG00000030606	protein_coding	Hapln3
ENSMUSG00000030605	protein_coding	Mfge8
ENSMUSG00000039202	protein_coding	Abhd2
ENSMUSG00000039194	protein_coding	Rlbp1
ENSMUSG00000039187	protein_coding	Fanci
ENSMUSG00000039176	protein_coding	Polg
ENSMUSG00000097023	lincRNA	Mir9-3hg
ENSMUSG00000108616	lincRNA	Gm35040
ENSMUSG00000108373	lincRNA	Gm45168
ENSMUSG00000108776	lincRNA	Gm45169
ENSMUSG00000030549	protein_coding	Rhcg
ENSMUSG00000046591	protein_coding	Ticrr
ENSMUSG00000050382	protein_coding	Kif7
ENSMUSG00000039133	antisense	9330171B17Rik
ENSMUSG00000030546	protein_coding	Plin1
ENSMUSG00000030545	protein_coding	Pex11a
ENSMUSG00000108425	antisense	Gm44706
ENSMUSG00000039099	protein_coding	Wdr93
ENSMUSG00000030544	protein_coding	Mesp1
ENSMUSG00000030543	protein_coding	Mesp2
ENSMUSG00000039062	protein_coding	Anpep
ENSMUSG00000063801	protein_coding	Ap3s2
ENSMUSG00000097685	antisense	Gm26646
ENSMUSG00000039043	protein_coding	Arpin
ENSMUSG00000048897	protein_coding	Zfp710
ENSMUSG00000108714	antisense	Gm21057
ENSMUSG00000108655	antisense	Gm44949
ENSMUSG00000030541	protein_coding	Idh2
ENSMUSG00000108757	lincRNA	Gm45202
ENSMUSG00000030539	protein_coding	Sema4b
ENSMUSG00000030538	protein_coding	Cib1
ENSMUSG00000050973	protein_coding	Gdpgp1
ENSMUSG00000045467	protein_coding	Ttll13
ENSMUSG00000047084	protein_coding	Ngrn
ENSMUSG00000030534	protein_coding	Vps33b
ENSMUSG00000038930	protein_coding	Rccd1
ENSMUSG00000038943	protein_coding	Prc1
ENSMUSG00000097912	lincRNA	6330403N20Rik
ENSMUSG00000030533	protein_coding	Unc45a
ENSMUSG00000030532	protein_coding	Hddc3
ENSMUSG00000038886	protein_coding	Man2a2
ENSMUSG00000053158	protein_coding	Fes
ENSMUSG00000030530	protein_coding	Furin
ENSMUSG00000108436	antisense	Gm44851
ENSMUSG00000030528	protein_coding	Blm
ENSMUSG00000030527	protein_coding	Crtc3
ENSMUSG00000084821	antisense	Gm15880
ENSMUSG00000030536	protein_coding	Iqgap1
ENSMUSG00000108321	antisense	Gm44649
ENSMUSG00000038797	protein_coding	Zscan2
ENSMUSG00000025722	protein_coding	Wdr73
ENSMUSG00000025723	protein_coding	Nmb
ENSMUSG00000025724	protein_coding	Sec11a
ENSMUSG00000109008	lincRNA	Gm44899
ENSMUSG00000005621	protein_coding	Zfp592
ENSMUSG00000038763	protein_coding	Alpk3
ENSMUSG00000025726	protein_coding	Slc28a1
ENSMUSG00000109323	lincRNA	Gm44968
ENSMUSG00000025584	protein_coding	Pde8a
ENSMUSG00000061787	protein_coding	Rps17
ENSMUSG00000025586	protein_coding	Cpeb1
ENSMUSG00000062444	protein_coding	Ap3b2
ENSMUSG00000061877	protein_coding	BC048679
ENSMUSG00000097277	lincRNA	2900076A07Rik
ENSMUSG00000038663	protein_coding	Fsd2
ENSMUSG00000045795	protein_coding	Whamm
ENSMUSG00000025813	protein_coding	Homer2
ENSMUSG00000109194	antisense	Gm44570
ENSMUSG00000038646	protein_coding	Fam103a1
ENSMUSG00000025102	protein_coding	3110040N11Rik
ENSMUSG00000109485	antisense	Gm45016
ENSMUSG00000025103	protein_coding	Btbd1
ENSMUSG00000066378	protein_coding	Gm10160
ENSMUSG00000038623	protein_coding	Tm6sf1
ENSMUSG00000109110	antisense	Gm45014
ENSMUSG00000025104	protein_coding	Hdgfl3
ENSMUSG00000025105	protein_coding	Bnc1
ENSMUSG00000109145	lincRNA	Gm20744
ENSMUSG00000108987	lincRNA	Gm45056
ENSMUSG00000108868	lincRNA	Gm32850
ENSMUSG00000108845	lincRNA	Gm45090
ENSMUSG00000030638	protein_coding	Sh3gl3
ENSMUSG00000070469	protein_coding	Adamtsl3
ENSMUSG00000038570	protein_coding	Saxo2
ENSMUSG00000038563	protein_coding	Efl1
ENSMUSG00000086690	antisense	4933406J10Rik
ENSMUSG00000030636	lincRNA	1700010L04Rik
ENSMUSG00000109383	lincRNA	Gm36584
ENSMUSG00000057706	protein_coding	Mex3b
ENSMUSG00000109106	lincRNA	4933430H16Rik
ENSMUSG00000053528	lincRNA	A530021J07Rik
ENSMUSG00000108861	lincRNA	5930435M05Rik
ENSMUSG00000109506	lincRNA	Gm44724
ENSMUSG00000109042	lincRNA	Gm44991
ENSMUSG00000094841	lincRNA	Gm10610
ENSMUSG00000038540	protein_coding	Tmc3
ENSMUSG00000087088	antisense	Gm16638
ENSMUSG00000046027	protein_coding	Stard5
ENSMUSG00000001741	protein_coding	Il16
ENSMUSG00000085080	antisense	2310044K18Rik
ENSMUSG00000011154	protein_coding	Cfap161
ENSMUSG00000109248	lincRNA	Gm44993
ENSMUSG00000109450	lincRNA	Gm39043
ENSMUSG00000070462	protein_coding	Tlnrd1
ENSMUSG00000038503	protein_coding	Mesd
ENSMUSG00000052353	protein_coding	Cemip
ENSMUSG00000038459	protein_coding	Abhd17c
ENSMUSG00000109091	lincRNA	Gm44827
ENSMUSG00000015709	protein_coding	Arnt2
ENSMUSG00000109341	antisense	Gm30873
ENSMUSG00000108864	lincRNA	Gm44933
ENSMUSG00000109347	lincRNA	Gm45175
ENSMUSG00000097789	protein_coding	Gm2115
ENSMUSG00000030630	protein_coding	Fah
ENSMUSG00000030629	protein_coding	Zfand6
ENSMUSG00000085236	antisense	2610206C17Rik
ENSMUSG00000070460	protein_coding	Olfr291
ENSMUSG00000070459	protein_coding	Olfr290
ENSMUSG00000116179	protein_coding	Olfr290.1
ENSMUSG00000066372	protein_coding	Vmn2r65
ENSMUSG00000094950	protein_coding	Vmn2r66
ENSMUSG00000095664	protein_coding	Vmn2r67
ENSMUSG00000096861	protein_coding	Vmn2r68
ENSMUSG00000091006	protein_coding	Vmn2r69
ENSMUSG00000090806	protein_coding	Vmn2r70
ENSMUSG00000091205	protein_coding	Vmn2r71
ENSMUSG00000051877	protein_coding	Vmn2r72
ENSMUSG00000070458	protein_coding	Vmn2r73
ENSMUSG00000090774	protein_coding	Vmn2r74
ENSMUSG00000090436	protein_coding	Vmn2r75
ENSMUSG00000091239	protein_coding	Vmn2r76
ENSMUSG00000057540	protein_coding	Olfr310
ENSMUSG00000054054	protein_coding	Olfr309
ENSMUSG00000054498	protein_coding	Olfr308
ENSMUSG00000055610	protein_coding	Olfr307
ENSMUSG00000055571	protein_coding	Olfr305
ENSMUSG00000062426	protein_coding	Olfr304
ENSMUSG00000039608	protein_coding	Olfr303
ENSMUSG00000061549	protein_coding	Olfr301
ENSMUSG00000020168	protein_coding	Olfr299
ENSMUSG00000062878	protein_coding	Olfr298
ENSMUSG00000057067	protein_coding	Olfr297
ENSMUSG00000059319	protein_coding	Olfr295
ENSMUSG00000062042	protein_coding	Olfr294
ENSMUSG00000063394	protein_coding	Olfr293
ENSMUSG00000060688	protein_coding	Olfr292
ENSMUSG00000001773	protein_coding	Folh1
ENSMUSG00000090949	protein_coding	Vmn2r77
ENSMUSG00000091962	protein_coding	Vmn2r78
ENSMUSG00000090362	protein_coding	Vmn2r79
ENSMUSG00000030562	protein_coding	Nox4
ENSMUSG00000004651	protein_coding	Tyr
ENSMUSG00000049583	protein_coding	Grm5
ENSMUSG00000030560	protein_coding	Ctsc
ENSMUSG00000097423	lincRNA	Gm26522
ENSMUSG00000109244	lincRNA	Gm44751
ENSMUSG00000030559	protein_coding	Rab38
ENSMUSG00000109278	lincRNA	Gm45144
ENSMUSG00000039428	protein_coding	Tmem135
ENSMUSG00000109327	antisense	Gm44995
ENSMUSG00000049791	protein_coding	Fzd4
ENSMUSG00000109311	lincRNA	AI314278
ENSMUSG00000039405	protein_coding	Prss23
ENSMUSG00000030623	antisense	Prss23os
ENSMUSG00000108875	lincRNA	Gm45064
ENSMUSG00000092071	antisense	A230065N10Rik
ENSMUSG00000030621	protein_coding	Me3
ENSMUSG00000039391	protein_coding	Ccdc81
ENSMUSG00000062797	protein_coding	Hikeshi
ENSMUSG00000030619	protein_coding	Eed
ENSMUSG00000039361	protein_coding	Picalm
ENSMUSG00000030617	protein_coding	Ccdc83
ENSMUSG00000030616	protein_coding	Sytl2
ENSMUSG00000044362	protein_coding	Ccdc89
ENSMUSG00000051451	protein_coding	Crebzf
ENSMUSG00000030615	protein_coding	Tmem126a
ENSMUSG00000030614	protein_coding	Tmem126b
ENSMUSG00000052572	protein_coding	Dlg2
ENSMUSG00000109125	lincRNA	Gm45159
ENSMUSG00000109382	antisense	4930567K12Rik
ENSMUSG00000030613	protein_coding	Ccdc90b
ENSMUSG00000041343	protein_coding	Ankrd42
ENSMUSG00000098066	antisense	Gm26944
ENSMUSG00000041328	protein_coding	Pcf11
ENSMUSG00000098041	lincRNA	Gm26981
ENSMUSG00000030643	protein_coding	Rab30
ENSMUSG00000030641	protein_coding	Ddias
ENSMUSG00000061119	protein_coding	Prcp
ENSMUSG00000054061	antisense	Gm9934
ENSMUSG00000051515	protein_coding	Fam181b
ENSMUSG00000109175	lincRNA	Gm44947
ENSMUSG00000109315	lincRNA	Gm45037
ENSMUSG00000108532	lincRNA	Gm32647
ENSMUSG00000108315	lincRNA	Gm44601
ENSMUSG00000048078	protein_coding	Tenm4
ENSMUSG00000085751	antisense	Gm15412
ENSMUSG00000085792	antisense	Gm15414
ENSMUSG00000053049	antisense	Gm15413
ENSMUSG00000085443	antisense	Gm15416
ENSMUSG00000108635	antisense	Gm44633
ENSMUSG00000018995	protein_coding	Nars2
ENSMUSG00000004508	protein_coding	Gab2
ENSMUSG00000035713	protein_coding	Usp35
ENSMUSG00000044952	protein_coding	Kctd21
ENSMUSG00000035704	protein_coding	Alg8
ENSMUSG00000030647	protein_coding	Ndufc2
ENSMUSG00000035686	protein_coding	Thrsp
ENSMUSG00000051727	protein_coding	Kctd14
ENSMUSG00000025133	protein_coding	Ints4
ENSMUSG00000035642	protein_coding	Aamdc
ENSMUSG00000035623	protein_coding	Rsf1
ENSMUSG00000086433	antisense	Rsf1os1
ENSMUSG00000086993	antisense	Rsf1os2
ENSMUSG00000025439	protein_coding	Clns1a
ENSMUSG00000042797	protein_coding	Aqp11
ENSMUSG00000030774	protein_coding	Pak1
ENSMUSG00000035582	protein_coding	Gdpd4
ENSMUSG00000030761	protein_coding	Myo7a
ENSMUSG00000035547	protein_coding	Capn5
ENSMUSG00000074006	protein_coding	Omp
ENSMUSG00000074004	protein_coding	B3gnt6
ENSMUSG00000030760	protein_coding	Acer3
ENSMUSG00000049580	protein_coding	Tsku
ENSMUSG00000108449	lincRNA	Gm44507
ENSMUSG00000074003	protein_coding	Gucy2d
ENSMUSG00000090958	protein_coding	Lrrc32
ENSMUSG00000055446	lincRNA	A630091E08Rik
ENSMUSG00000035401	protein_coding	Emsy
ENSMUSG00000030753	protein_coding	Thap12
ENSMUSG00000109149	lincRNA	Gm19656
ENSMUSG00000108988	lincRNA	Gm44934
ENSMUSG00000015957	protein_coding	Wnt11
ENSMUSG00000035354	protein_coding	Uvrag
ENSMUSG00000109282	antisense	Gm45188
ENSMUSG00000109130	antisense	Gm45187
ENSMUSG00000030747	protein_coding	Dgat2
ENSMUSG00000109052	antisense	Gm45012
ENSMUSG00000052396	protein_coding	Mogat2
ENSMUSG00000097015	lincRNA	Gm26705
ENSMUSG00000055407	protein_coding	Map6
ENSMUSG00000070436	protein_coding	Serpinh1
ENSMUSG00000035314	protein_coding	Gdpd5
ENSMUSG00000035298	protein_coding	Klhl35
ENSMUSG00000030744	protein_coding	Rps3
ENSMUSG00000018909	protein_coding	Arrb1
ENSMUSG00000096606	protein_coding	Tpbgl
ENSMUSG00000097974	lincRNA	Gm10605
ENSMUSG00000030737	protein_coding	Slco2b1
ENSMUSG00000085095	antisense	Gm15635
ENSMUSG00000109559	antisense	Gm34280
ENSMUSG00000073998	protein_coding	Olfr520
ENSMUSG00000073997	protein_coding	Olfr521
ENSMUSG00000053360	lincRNA	F730035P03Rik
ENSMUSG00000035239	protein_coding	Neu3
ENSMUSG00000035227	protein_coding	Spcs2
ENSMUSG00000035211	protein_coding	Xrra1
ENSMUSG00000109002	antisense	Gm38405
ENSMUSG00000058761	protein_coding	Rnf169
ENSMUSG00000030732	protein_coding	Chrdl2
ENSMUSG00000030726	protein_coding	Pold3
ENSMUSG00000030725	protein_coding	Lipt2
ENSMUSG00000109186	antisense	Gm34821
ENSMUSG00000035165	protein_coding	Kcne3
ENSMUSG00000030729	protein_coding	Pgm2l1
